# #Teff log(g)
5.626000000000000000e+03 5.626000000000000000e+03
4.195800000000000182e+03 4.195800000000000182e+03
5.118800000000000182e+03 5.118800000000000182e+03
5.122699999999999818e+03 5.122699999999999818e+03
3.870800000000000182e+03 3.870800000000000182e+03
5.063399999999999636e+03 5.063399999999999636e+03
4.679300000000000182e+03 4.679300000000000182e+03
4.614100000000000364e+03 4.614100000000000364e+03
3.832599999999999909e+03 3.832599999999999909e+03
4.418300000000000182e+03 4.418300000000000182e+03
6.168000000000000000e+03 6.168000000000000000e+03
5.791699999999999818e+03 5.791699999999999818e+03
3.212099999999999909e+03 3.212099999999999909e+03
5.699699999999999818e+03 5.699699999999999818e+03
4.932600000000000364e+03 4.932600000000000364e+03
4.344600000000000364e+03 4.344600000000000364e+03
3.578000000000000000e+03 3.578000000000000000e+03
6.158300000000000182e+03 6.158300000000000182e+03
4.730899999999999636e+03 4.730899999999999636e+03
5.279500000000000000e+03 5.279500000000000000e+03
4.331500000000000000e+03 4.331500000000000000e+03
4.431699999999999818e+03 4.431699999999999818e+03
3.021400000000000091e+03 3.021400000000000091e+03
3.421000000000000000e+03 3.421000000000000000e+03
5.603800000000000182e+03 5.603800000000000182e+03
5.510699999999999818e+03 5.510699999999999818e+03
3.379699999999999818e+03 3.379699999999999818e+03
3.696199999999999818e+03 3.696199999999999818e+03
6.129699999999999818e+03 6.129699999999999818e+03
5.487399999999999636e+03 5.487399999999999636e+03
5.558000000000000000e+03 5.558000000000000000e+03
4.171699999999999818e+03 4.171699999999999818e+03
4.600899999999999636e+03 4.600899999999999636e+03
4.632300000000000182e+03 4.632300000000000182e+03
5.470300000000000182e+03 5.470300000000000182e+03
5.683199999999999818e+03 5.683199999999999818e+03
5.559199999999999818e+03 5.559199999999999818e+03
5.478399999999999636e+03 5.478399999999999636e+03
4.777000000000000000e+03 4.777000000000000000e+03
4.781399999999999636e+03 4.781399999999999636e+03
5.003899999999999636e+03 5.003899999999999636e+03
5.093699999999999818e+03 5.093699999999999818e+03
4.210399999999999636e+03 4.210399999999999636e+03
5.063000000000000000e+03 5.063000000000000000e+03
5.590500000000000000e+03 5.590500000000000000e+03
3.370800000000000182e+03 3.370800000000000182e+03
4.004500000000000000e+03 4.004500000000000000e+03
4.311000000000000000e+03 4.311000000000000000e+03
4.447000000000000000e+03 4.447000000000000000e+03
5.295699999999999818e+03 5.295699999999999818e+03
4.761000000000000000e+03 4.761000000000000000e+03
4.724100000000000364e+03 4.724100000000000364e+03
3.367900000000000091e+03 3.367900000000000091e+03
5.606500000000000000e+03 5.606500000000000000e+03
5.454399999999999636e+03 5.454399999999999636e+03
3.825800000000000182e+03 3.825800000000000182e+03
3.977500000000000000e+03 3.977500000000000000e+03
4.406100000000000364e+03 4.406100000000000364e+03
3.523300000000000182e+03 3.523300000000000182e+03
3.439599999999999909e+03 3.439599999999999909e+03
3.503000000000000000e+03 3.503000000000000000e+03
5.517699999999999818e+03 5.517699999999999818e+03
4.295699999999999818e+03 4.295699999999999818e+03
3.274500000000000000e+03 3.274500000000000000e+03
4.810300000000000182e+03 4.810300000000000182e+03
4.161000000000000000e+03 4.161000000000000000e+03
4.440000000000000000e+03 4.440000000000000000e+03
4.959899999999999636e+03 4.959899999999999636e+03
4.388100000000000364e+03 4.388100000000000364e+03
5.804399999999999636e+03 5.804399999999999636e+03
3.516000000000000000e+03 3.516000000000000000e+03
3.994400000000000091e+03 3.994400000000000091e+03
3.272800000000000182e+03 3.272800000000000182e+03
3.517900000000000091e+03 3.517900000000000091e+03
5.078300000000000182e+03 5.078300000000000182e+03
4.786800000000000182e+03 4.786800000000000182e+03
5.117300000000000182e+03 5.117300000000000182e+03
4.676600000000000364e+03 4.676600000000000364e+03
4.734600000000000364e+03 4.734600000000000364e+03
4.779100000000000364e+03 4.779100000000000364e+03
5.811399999999999636e+03 5.811399999999999636e+03
5.697600000000000364e+03 5.697600000000000364e+03
3.552099999999999909e+03 3.552099999999999909e+03
3.542000000000000000e+03 3.542000000000000000e+03
3.941000000000000000e+03 3.941000000000000000e+03
4.484500000000000000e+03 4.484500000000000000e+03
3.442000000000000000e+03 3.442000000000000000e+03
5.575800000000000182e+03 5.575800000000000182e+03
5.374399999999999636e+03 5.374399999999999636e+03
4.143199999999999818e+03 4.143199999999999818e+03
3.432500000000000000e+03 3.432500000000000000e+03
3.245000000000000000e+03 3.245000000000000000e+03
3.222400000000000091e+03 3.222400000000000091e+03
4.220100000000000364e+03 4.220100000000000364e+03
4.537000000000000000e+03 4.537000000000000000e+03
5.432300000000000182e+03 5.432300000000000182e+03
4.657000000000000000e+03 4.657000000000000000e+03
4.333699999999999818e+03 4.333699999999999818e+03
4.982000000000000000e+03 4.982000000000000000e+03
3.465800000000000182e+03 3.465800000000000182e+03
4.477800000000000182e+03 4.477800000000000182e+03
5.255399999999999636e+03 5.255399999999999636e+03
5.159300000000000182e+03 5.159300000000000182e+03
5.314500000000000000e+03 5.314500000000000000e+03
3.695599999999999909e+03 3.695599999999999909e+03
5.646699999999999818e+03 5.646699999999999818e+03
3.566599999999999909e+03 3.566599999999999909e+03
5.406699999999999818e+03 5.406699999999999818e+03
4.433100000000000364e+03 4.433100000000000364e+03
3.870400000000000091e+03 3.870400000000000091e+03
5.747800000000000182e+03 5.747800000000000182e+03
5.291000000000000000e+03 5.291000000000000000e+03
3.770900000000000091e+03 3.770900000000000091e+03
3.632599999999999909e+03 3.632599999999999909e+03
4.976100000000000364e+03 4.976100000000000364e+03
3.436099999999999909e+03 3.436099999999999909e+03
3.416300000000000182e+03 3.416300000000000182e+03
4.439600000000000364e+03 4.439600000000000364e+03
5.328600000000000364e+03 5.328600000000000364e+03
3.398900000000000091e+03 3.398900000000000091e+03
5.107300000000000182e+03 5.107300000000000182e+03
4.115399999999999636e+03 4.115399999999999636e+03
4.568300000000000182e+03 4.568300000000000182e+03
4.429300000000000182e+03 4.429300000000000182e+03
5.488800000000000182e+03 5.488800000000000182e+03
4.782600000000000364e+03 4.782600000000000364e+03
5.517399999999999636e+03 5.517399999999999636e+03
3.252300000000000182e+03 3.252300000000000182e+03
3.621300000000000182e+03 3.621300000000000182e+03
3.131599999999999909e+03 3.131599999999999909e+03
3.231699999999999818e+03 3.231699999999999818e+03
5.257500000000000000e+03 5.257500000000000000e+03
5.864300000000000182e+03 5.864300000000000182e+03
3.355099999999999909e+03 3.355099999999999909e+03
4.468800000000000182e+03 4.468800000000000182e+03
3.661099999999999909e+03 3.661099999999999909e+03
5.462300000000000182e+03 5.462300000000000182e+03
4.393000000000000000e+03 4.393000000000000000e+03
5.713699999999999818e+03 5.713699999999999818e+03
4.583800000000000182e+03 4.583800000000000182e+03
6.260899999999999636e+03 6.260899999999999636e+03
4.402300000000000182e+03 4.402300000000000182e+03
5.606800000000000182e+03 5.606800000000000182e+03
5.310100000000000364e+03 5.310100000000000364e+03
3.267000000000000000e+03 3.267000000000000000e+03
3.696199999999999818e+03 3.696199999999999818e+03
4.484899999999999636e+03 4.484899999999999636e+03
3.429199999999999818e+03 3.429199999999999818e+03
5.574100000000000364e+03 5.574100000000000364e+03
3.372599999999999909e+03 3.372599999999999909e+03
4.782899999999999636e+03 4.782899999999999636e+03
4.883800000000000182e+03 4.883800000000000182e+03
3.287400000000000091e+03 3.287400000000000091e+03
4.513000000000000000e+03 4.513000000000000000e+03
4.219300000000000182e+03 4.219300000000000182e+03
3.821300000000000182e+03 3.821300000000000182e+03
4.540300000000000182e+03 4.540300000000000182e+03
4.697699999999999818e+03 4.697699999999999818e+03
4.145800000000000182e+03 4.145800000000000182e+03
4.811899999999999636e+03 4.811899999999999636e+03
4.802600000000000364e+03 4.802600000000000364e+03
4.786300000000000182e+03 4.786300000000000182e+03
4.226800000000000182e+03 4.226800000000000182e+03
4.957500000000000000e+03 4.957500000000000000e+03
6.456100000000000364e+03 6.456100000000000364e+03
4.700399999999999636e+03 4.700399999999999636e+03
3.418500000000000000e+03 3.418500000000000000e+03
3.666900000000000091e+03 3.666900000000000091e+03
3.563300000000000182e+03 3.563300000000000182e+03
5.144300000000000182e+03 5.144300000000000182e+03
5.553100000000000364e+03 5.553100000000000364e+03
4.421600000000000364e+03 4.421600000000000364e+03
3.332599999999999909e+03 3.332599999999999909e+03
3.227699999999999818e+03 3.227699999999999818e+03
5.220600000000000364e+03 5.220600000000000364e+03
3.717500000000000000e+03 3.717500000000000000e+03
5.410899999999999636e+03 5.410899999999999636e+03
5.133699999999999818e+03 5.133699999999999818e+03
5.676399999999999636e+03 5.676399999999999636e+03
3.378000000000000000e+03 3.378000000000000000e+03
3.544400000000000091e+03 3.544400000000000091e+03
5.097500000000000000e+03 5.097500000000000000e+03
5.187199999999999818e+03 5.187199999999999818e+03
5.104300000000000182e+03 5.104300000000000182e+03
3.468400000000000091e+03 3.468400000000000091e+03
4.854000000000000000e+03 4.854000000000000000e+03
3.270500000000000000e+03 3.270500000000000000e+03
4.600199999999999818e+03 4.600199999999999818e+03
4.509600000000000364e+03 4.509600000000000364e+03
4.229300000000000182e+03 4.229300000000000182e+03
4.267199999999999818e+03 4.267199999999999818e+03
3.011599999999999909e+03 3.011599999999999909e+03
7.294800000000000182e+03 7.294800000000000182e+03
3.365400000000000091e+03 3.365400000000000091e+03
5.324000000000000000e+03 5.324000000000000000e+03
4.165899999999999636e+03 4.165899999999999636e+03
4.802699999999999818e+03 4.802699999999999818e+03
5.137899999999999636e+03 5.137899999999999636e+03
5.561000000000000000e+03 5.561000000000000000e+03
5.639100000000000364e+03 5.639100000000000364e+03
5.740000000000000000e+03 5.740000000000000000e+03
4.198600000000000364e+03 4.198600000000000364e+03
4.424399999999999636e+03 4.424399999999999636e+03
4.341199999999999818e+03 4.341199999999999818e+03
5.740000000000000000e+03 5.740000000000000000e+03
4.561800000000000182e+03 4.561800000000000182e+03
3.670300000000000182e+03 3.670300000000000182e+03
3.259900000000000091e+03 3.259900000000000091e+03
3.104000000000000000e+03 3.104000000000000000e+03
4.330000000000000000e+03 4.330000000000000000e+03
4.341199999999999818e+03 4.341199999999999818e+03
6.292300000000000182e+03 6.292300000000000182e+03
5.686899999999999636e+03 5.686899999999999636e+03
4.958899999999999636e+03 4.958899999999999636e+03
4.967600000000000364e+03 4.967600000000000364e+03
5.351199999999999818e+03 5.351199999999999818e+03
3.154000000000000000e+03 3.154000000000000000e+03
3.415699999999999818e+03 3.415699999999999818e+03
3.552000000000000000e+03 3.552000000000000000e+03
4.833399999999999636e+03 4.833399999999999636e+03
3.403900000000000091e+03 3.403900000000000091e+03
5.205399999999999636e+03 5.205399999999999636e+03
3.366900000000000091e+03 3.366900000000000091e+03
4.670000000000000000e+03 4.670000000000000000e+03
4.747399999999999636e+03 4.747399999999999636e+03
5.051699999999999818e+03 5.051699999999999818e+03
3.778199999999999818e+03 3.778199999999999818e+03
4.913000000000000000e+03 4.913000000000000000e+03
4.746100000000000364e+03 4.746100000000000364e+03
3.670099999999999909e+03 3.670099999999999909e+03
3.944400000000000091e+03 3.944400000000000091e+03
3.422500000000000000e+03 3.422500000000000000e+03
4.633399999999999636e+03 4.633399999999999636e+03
4.636100000000000364e+03 4.636100000000000364e+03
4.061099999999999909e+03 4.061099999999999909e+03
7.023199999999999818e+03 7.023199999999999818e+03
3.690400000000000091e+03 3.690400000000000091e+03
4.341699999999999818e+03 4.341699999999999818e+03
4.925100000000000364e+03 4.925100000000000364e+03
4.776800000000000182e+03 4.776800000000000182e+03
3.890800000000000182e+03 3.890800000000000182e+03
3.422699999999999818e+03 3.422699999999999818e+03
5.695500000000000000e+03 5.695500000000000000e+03
5.251600000000000364e+03 5.251600000000000364e+03
5.077800000000000182e+03 5.077800000000000182e+03
4.983899999999999636e+03 4.983899999999999636e+03
3.481099999999999909e+03 3.481099999999999909e+03
6.043699999999999818e+03 6.043699999999999818e+03
5.074100000000000364e+03 5.074100000000000364e+03
4.018699999999999818e+03 4.018699999999999818e+03
5.712600000000000364e+03 5.712600000000000364e+03
3.385900000000000091e+03 3.385900000000000091e+03
4.967699999999999818e+03 4.967699999999999818e+03
4.991300000000000182e+03 4.991300000000000182e+03
3.841599999999999909e+03 3.841599999999999909e+03
5.792399999999999636e+03 5.792399999999999636e+03
3.460500000000000000e+03 3.460500000000000000e+03
4.487100000000000364e+03 4.487100000000000364e+03
3.816500000000000000e+03 3.816500000000000000e+03
3.208199999999999818e+03 3.208199999999999818e+03
5.310899999999999636e+03 5.310899999999999636e+03
4.424100000000000364e+03 4.424100000000000364e+03
4.367399999999999636e+03 4.367399999999999636e+03
3.216199999999999818e+03 3.216199999999999818e+03
6.465699999999999818e+03 6.465699999999999818e+03
3.495599999999999909e+03 3.495599999999999909e+03
4.419399999999999636e+03 4.419399999999999636e+03
5.105399999999999636e+03 5.105399999999999636e+03
4.948699999999999818e+03 4.948699999999999818e+03
4.288600000000000364e+03 4.288600000000000364e+03
3.726800000000000182e+03 3.726800000000000182e+03
4.490300000000000182e+03 4.490300000000000182e+03
3.059800000000000182e+03 3.059800000000000182e+03
4.644000000000000000e+03 4.644000000000000000e+03
3.423400000000000091e+03 3.423400000000000091e+03
5.118800000000000182e+03 5.118800000000000182e+03
5.059600000000000364e+03 5.059600000000000364e+03
5.662500000000000000e+03 5.662500000000000000e+03
3.827599999999999909e+03 3.827599999999999909e+03
5.198600000000000364e+03 5.198600000000000364e+03
4.951699999999999818e+03 4.951699999999999818e+03
4.569600000000000364e+03 4.569600000000000364e+03
3.723800000000000182e+03 3.723800000000000182e+03
4.852199999999999818e+03 4.852199999999999818e+03
5.246399999999999636e+03 5.246399999999999636e+03
4.833399999999999636e+03 4.833399999999999636e+03
3.446500000000000000e+03 3.446500000000000000e+03
3.516800000000000182e+03 3.516800000000000182e+03
5.635399999999999636e+03 5.635399999999999636e+03
5.577899999999999636e+03 5.577899999999999636e+03
3.455099999999999909e+03 3.455099999999999909e+03
4.884199999999999818e+03 4.884199999999999818e+03
3.374000000000000000e+03 3.374000000000000000e+03
3.815699999999999818e+03 3.815699999999999818e+03
4.877199999999999818e+03 4.877199999999999818e+03
4.448100000000000364e+03 4.448100000000000364e+03
4.385800000000000182e+03 4.385800000000000182e+03
3.096400000000000091e+03 3.096400000000000091e+03
3.252599999999999909e+03 3.252599999999999909e+03
5.563199999999999818e+03 5.563199999999999818e+03
3.477400000000000091e+03 3.477400000000000091e+03
5.790800000000000182e+03 5.790800000000000182e+03
3.286900000000000091e+03 3.286900000000000091e+03
5.077500000000000000e+03 5.077500000000000000e+03
5.405300000000000182e+03 5.405300000000000182e+03
5.950000000000000000e+03 5.950000000000000000e+03
3.402599999999999909e+03 3.402599999999999909e+03
4.356600000000000364e+03 4.356600000000000364e+03
4.170699999999999818e+03 4.170699999999999818e+03
4.500500000000000000e+03 4.500500000000000000e+03
3.329400000000000091e+03 3.329400000000000091e+03
3.568699999999999818e+03 3.568699999999999818e+03
3.216500000000000000e+03 3.216500000000000000e+03
5.088000000000000000e+03 5.088000000000000000e+03
3.613099999999999909e+03 3.613099999999999909e+03
4.515800000000000182e+03 4.515800000000000182e+03
5.010600000000000364e+03 5.010600000000000364e+03
4.150100000000000364e+03 4.150100000000000364e+03
3.608000000000000000e+03 3.608000000000000000e+03
